"","id","id_review","date","reviewer_id","reviewer_name","comments","name","host_id","host_name","neighbourhood_group","neighbourhood","Lat","Lon","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","district","word_count","sd","ave_sentiment","doc_id","ADJ","ADP","ADV","AUX","CCONJ","DET","INTJ","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","X","crime"
"335",23805314,556492598,"10/29/2019",43452858,"Pm","This was our third stay at David’s wonderful place. We try to stay there every time we visit West Roxbury but it’s so popular that it’s often booked.","The Red Door Carriage House",12369993,"David",NA,"West Roxbury",42.29117,-71.14587,"Entire home/apt",150,4,100,"11/29/2020",2.86,1,301,"E5",31,0.067607510379706,0.284976553561258,"doc335",3,1,2,3,1,1,0,3,0,2,7,3,2,1,0,4,0,3956
"336",3957602,72070371,"4/30/2016",13533029,"Larry","Another great stay with Katharine and Scott! Their sweet home and warm presence make for a great visit in JP.","The Hedges: Sunny urban garden home with breakfast",2127414,"Katharine (Kit) And Scott",NA,"Jamaica Plain",42.31168,-71.10613,"Private room",94,29,128,"3/21/2020",1.64,1,49,"E13",20,0.366465523646157,0.44811249334589,"doc336",4,3,0,0,2,2,0,4,0,0,1,3,2,0,0,1,0,5214
"337",27082052,419199451,"3/3/2019",21317898,"Ashleigh","Excellent hosts. Good people. Hospitable. Kind. Lovely apartment. A great Boston memory. A fab stay. Highly recommended.","In-Law apartment-walking distance to Longwood Area",80053882,"Sherri",NA,"Jamaica Plain",42.32386,-71.11599,"Private room",60,2,28,"8/27/2020",0.89,1,79,"E13",17,0.298296631604231,0.530371412938065,"doc337",5,0,1,0,0,2,1,6,0,0,0,1,8,0,0,1,0,5214
"338",27992316,707607688,"11/8/2020",373057101,"Jennifer","Jonathan’s place was great! Very clean, larger than we expected, and he provided extra amenities like coffee and tea. Catching an Uber into the city was super easy. So glad we stayed there!","Boston guest suite",157579197,"Jonathan",NA,"Brighton",42.34128,-71.15186,"Entire home/apt",75,2,148,"12/28/2020",5.01,1,101,"D14",34,0.224975029933506,0.464157790743182,"doc338",6,2,4,2,2,2,0,5,0,1,3,2,6,1,0,4,0,5828
"339",197972,769008,"12/6/2011",1461540,"Jean","I live in a neighboring town, but my bathroom renovation was not completed on time and so last minute I needed a place to stay for the weekend. Kristina and Chris were very prompt in responding, and their studio was great! Very clean, and the location was perfect for me as it is close to the subway and to a really fun main street of good restaurants and shops (and public bus access). There is also a beautiful pond nearby if you are willing to walk a little.

The studio itself is really cute and convenient. There is  cable tv, modern appliances, and it really felt like a clean and comfortable home. Boston typically is cold at this time of year, so it was also nice that they provide a down comforter. 

I would definitely recommend this spot to anyone. Jamaica Plain is a great neighborhood and a quick subway or bus ride into downtown Boston. Thank you Kristina and Chris!","Serene Studio in a Perfect Location",965697,"Chris & Kristina",NA,"Jamaica Plain",42.31732,-71.10834,"Entire home/apt",112,4,397,"2/17/2021",3.49,2,153,"E13",161,0.517554308865676,0.406845498155892,"doc339",23,13,12,11,14,15,0,31,0,3,16,8,18,3,0,12,0,5214
"340",14868157,209623625,"11/5/2017",14622431,"Melisa","Lori was a such a great host. During my stay she made sure  that i have everything, and kept checking in. The place is very clean, exactly as pictured and quiet. I recommend her place to all Airbnb community.","Charming room, in hip JP near The T  #1",30490577,"Lori",NA,"Jamaica Plain",42.31689,-71.10005,"Private room",79,2,230,"9/27/2020",4.24,3,0,"E13",39,0.223068493322409,0.282802334669605,"doc340",3,2,4,2,2,5,0,6,0,0,7,1,6,1,0,6,0,5214
"341",42355564,712259697,"11/29/2020",208353040,"Jagan","It’s was nice","The Jazzy Airbnb",287098257,"Fredrick",NA,"Roxbury",42.32033,-71.07473,"Private room",26,1,49,"1/28/2021",4.08,2,206,"B2",4,NA,0.25,"doc341",1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,14525
"342",19020833,530184483,"9/15/2019",203949473,"Fiene","Eders home was great. Our stay was nice but we did expect a bigger room for the price we paid. 
It is a really beautiful house but the room was a little small. 
The whole house was perfectly clean which was really great. 
The WiFi didn’t work but it was okay. 
Eder is a really nice Host who responded quickly and was open to help. 
All in all a nice place to stay when you want to discover the Boston city.","<U+272A>SunnyDouble min 2 Fenway/DT walk to subway freepk",25203946,"Eder",NA,"Dorchester",42.31124,-71.06391,"Private room",49,7,17,"9/15/2019",0.39,17,0,"C11",82,0.27924673543019,0.309760207839176,"doc342",13,2,7,11,4,12,0,11,0,4,8,2,7,0,0,8,0,12501
"343",18899037,300158608,"8/1/2018",87558205,"Annie","Appartement propre un peu loin du centre, mais proche du métro.","Queen Bed near subway, short distance to Fenway",101057334,"Gregory",NA,"Roxbury",42.33135,-71.09344,"Private room",52,1,154,"2/1/2021",3.38,4,176,"B2",12,NA,0,"doc343",1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,6,14525
"344",45652898,722359110,"1/6/2021",44212729,"Carolina","This is a great place to stay, convenient to wonderful JP centre street, with off street parking, and lovely decor.  The bed was very comfortable, and everything was sparkling clean.  Amy and Cindy were very responsive hosts.  I would definitely rent it again.","Modern JP Townhouse w Parking - quiet & convenient",310450960,"Cindy",NA,"Jamaica Plain",42.30909,-71.11815,"Entire home/apt",180,1,9,"2/15/2021",3.29,1,18,"E13",43,0.310872165545241,0.47389820980267,"doc344",7,3,4,5,3,2,0,8,0,1,4,3,8,0,0,3,0,5214
"345",18213171,213065125,"11/19/2017",136672134,"Steve","The location is great!  The neighborhood has cool bars and restaurants and offers walkable access to the whole city. The apartment was very clean and spacious with an amazing rooftop. Michael’s communication was prompt and clear. Parking is available across the street and check-in was super easy. We’ll definitely stay there again on our next trip to Boston.","1 Bed Penthouse, private roof-deck. Best location.",74273610,"Michael",NA,"South End",42.34387,-71.07003,"Entire home/apt",249,29,37,"9/30/2019",0.79,1,48,"D4",61,0.312032426513917,0.405817520675964,"doc345",12,5,5,6,5,6,0,14,0,1,2,2,7,0,0,3,0,11261
"346",27906365,418223126,"3/1/2019",77384773,"Nicholas","This was a great stay! I stayed for a few months, and Mort kept up great communication the entire time. It was everything the listing described!","Alaska Street R51",188939923,"Mort",NA,"Roxbury",42.32236,-71.07838,"Private room",60,2,23,"3/1/2020",0.76,4,90,"B2",26,0.112248464291181,0.124518779349996,"doc346",4,2,0,2,1,4,0,5,0,0,3,1,4,0,0,4,0,14525
"347",5371051,257857884,"4/27/2018",40803225,"Jasmine","Great host and great location.","Beautiful 3 bedroom Dorchester MA",27842033,"Bernard",NA,"Dorchester",42.31339,-71.06526,"Entire home/apt",95,28,260,"11/25/2020",4.07,2,180,"C11",5,NA,0.447213595499958,"doc347",2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,12501
"348",18396209,428592406,"3/25/2019",54018129,"Morty","Terrific location!","FLEXIBLE LEASES Downtown 4 Beds  2 Bath Boston",103216039,"Olivia",NA,"Downtown",42.35719,-71.05641,"Entire home/apt",353,91,151,"12/23/2019",3.31,1,365,"A1",2,NA,0.353553390593274,"doc348",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9706
"349",22327139,455288785,"5/19/2019",232298904,"Olivia","An absolutely gorgeous house and conveniently located! Super easy to get in and out of with the high tech lock system. Did not have any issues leaving our luggage prior to check in. The common areas were beautifully decorated and we barely saw any other guests.","<U+2605> Clean, Modern & Bright <U+2605> Great Location <U+2605>",69587,"Boris & Susan",NA,"East Boston",42.38033,-71.03031,"Private room",43,1,373,"2/14/2021",9.74,8,172,"A7",46,0.285656979122812,0.466179256128319,"doc349",6,5,5,2,3,5,0,8,0,3,2,0,4,0,0,7,0,3627
"350",28561917,537438202,"9/28/2019",59104157,"Ningxin","Literally minutes from the Red Line that will take you into the city centre, the location of Maria's place is unbeatable. It's a cozy place with everything a traveller needs :)","3/ 1  Newly Renovated, In the Heart of the City!",215559177,"Maria",NA,"Dorchester",42.31963,-71.05598,"Entire home/apt",100,3,121,"2/2/2021",4.13,1,6,"C11",30,0.0813989104334239,0.275775611784663,"doc350",2,4,1,3,0,5,0,10,0,1,4,1,2,0,1,1,0,12501
"351",14682931,500659067,"8/2/2019",280743013,"Joshua","A good quiet place to stay. Good transit access as well.","Charming room, in hip JP near The T  #2",30490577,"Lori",NA,"Jamaica Plain",42.31765,-71.10049,"Private room",60,28,197,"3/14/2020",3.63,3,40,"E13",11,0.201477902731286,0.550714681744399,"doc351",3,0,2,0,0,1,0,3,0,1,0,0,2,0,0,1,0,5214
"352",29672850,361432110,"12/23/2018",225797275,"Joe","The place was very nice in a great location. Our contact was very helpful with move in instructions and making sure we enjoyed our stay.","Luxury Backbay 2 Bedroom Apartment!",223161573,"Lisa",NA,"South End",42.34544,-71.07771,"Entire home/apt",200,91,18,"8/28/2019",0.67,2,0,"D4",25,0.259861742086056,0.78375,"doc352",4,3,2,2,1,2,0,6,0,0,3,0,2,0,0,2,0,11261
"353",1445064,262007463,"5/7/2018",78866109,"Kelsey","Best Airbnb Host and Location to Date.  Highly Recommended.  I Would Book This Location Each and Every Time.  Thank You Ever So Much For the Excellent Visit.","Bright Sunlit bedroom near Spaulding/Downtown",4724006,"Rosalia",NA,"Charlestown",42.38017,-71.06236,"Private room",45,29,106,"1/2/2021",1.17,1,252,"A15",27,0.452767356475924,0.478021891953098,"doc353",3,2,3,1,2,3,0,8,0,0,2,0,4,0,0,3,0,1913
"354",35238309,518966909,"8/27/2019",78941769,"Kelly","Joseph’s home is in a very quiet neighbourhood & only 10-15 minute walk to the JFK station. The shared kitchen was very convenient and our rooms were very clean, with comfy beds! The private parking was so convenient! Highly recommend this host, very quick to respond to any questions we had and very accommodating!","Floor(1)Private suiteWpvt bath-rm best location :)",261646616,"Joseph",NA,"Dorchester",42.31692,-71.05854,"Entire home/apt",73,1,48,"12/23/2020",2.33,4,175,"C11",53,0.708947146276758,0.686243351156277,"doc354",7,4,9,4,3,6,0,11,2,2,2,2,6,0,1,4,0,12501
"355",12269155,202700698,"10/12/2017",2583625,"Ellen","Richard's location is great - close to the train station and the metro, as well as the local commuter rail. And close to the great cafes and history in the North End. The apartment is clean and has everything one needs, plus it has the added advantage of being in a building Richard's family has owned for a long time and still occupies. Very safe. And Richard went out of his way to meet us, carry our luggage, and arrange a taxi we needed for the next day. Definitely recommend Richard's airbnb!","Boston Apartment (North End)",66084480,"Richard",NA,"Downtown",42.36406,-71.05854,"Entire home/apt",207,29,390,"10/25/2020",6.6,1,348,"A1",91,0.351278803923967,0.326636448745588,"doc355",9,9,5,4,8,11,0,20,1,4,6,6,11,1,0,10,0,9706
"356",28986697,490365335,"7/18/2019",242232896,"Coty","Very Friendly Hosts, the room and accommodations were perfect, it was cozy and welcoming from the minute I stepped in the door. I would highly recommend Fabs and Christy’s place to everybody!","The Study at Adams Village",218118364,"Fabs And Christy",NA,"Dorchester",42.28544,-71.05646,"Private room",59,2,128,"11/3/2020",4.41,3,363,"C11",33,0.426217611664366,0.572741573588995,"doc356",4,3,2,3,3,3,0,5,0,1,4,3,4,0,0,2,0,12501
"357",39004794,556473081,"10/29/2019",208865665,"Eric","Amazing stay! Would definitely book it again should I visit the area in the future. Very clean. Accessible to everything. 5/5!","Hip and Chic Studio Awaits Your Stay! 1-42",285344759,"Bv",NA,"South End",42.34759,-71.07065,"Entire home/apt",76,2,28,"2/3/2021",1.68,30,34,"D4",20,0.370810800200452,0.383254910778687,"doc357",3,2,3,2,0,2,0,3,2,0,3,0,5,0,1,2,0,11261
"358",18875553,500691357,"8/2/2019",196756113,"Oliver","Great host! I absolutely recommend staying in his house. He is helpful, the house is tidy, clean and well-equipped with everything one needs. Five stars.","“The King's Room” at The Perthshire House.",16441460,"Charles",NA,"Brighton",42.35401,-71.16776,"Private room",48,1,36,"2/7/2021",0.8,6,363,"D14",26,0.328262537540168,0.389854320710239,"doc358",4,2,2,2,1,1,0,4,1,0,5,0,7,0,0,4,0,5828
"359",9382898,149689885,"5/5/2017",17233573,"Philipp","Hey,
Andrew was our first Bnb in the USA. Eyerthing was perfect. Andrew answers fast to your Messages, the Flat was totally clean and ist was only 10$ for the taxi from the Airport.
Meine Freundin und ich haben in Boston unseren Eastcoast Trip gestartet und würden immer wieder bei Andrew starten.

Beste Grüße

Philipp und Katrin","Private Bed and Bathroom,parking, close to airport",48677395,"Andrew",NA,"East Boston",42.37914,-71.03956,"Private room",70,91,268,"11/29/2019",4.36,1,364,"A7",58,0.260556760238429,0.297671605881704,"doc359",8,6,3,4,1,4,1,10,1,0,3,14,6,0,1,2,0,3627
"360",6793945,108824132,"10/17/2016",60670155,"William","The apartment was spacious and the bed was comfortable. Overall the place was great and a really great location in the South End. My experience here was really enjoyable and I definitely would recommend staying here to anyone looking for a spacious and quiet place.","Stylish South End Apartment",35331408,"Andrew",NA,"South End",42.33633,-71.07416,"Entire home/apt",95,31,101,"1/29/2021",1.47,1,40,"D4",45,0.221371715697373,0.481013847812528,"doc360",7,3,5,5,4,6,0,6,0,0,3,2,3,0,0,4,0,11261
"361",1071235,186432382,"8/24/2017",139881662,"Janet","Good location in Jamaica Plain.  Good size place to stay.  Love e separate entrance.","Cozy JP Studio-Great Location!",965697,"Chris & Kristina",NA,"Jamaica Plain",42.31748,-71.10819,"Entire home/apt",94,2,327,"3/17/2020",3.45,2,0,"E13",14,0.0228571836357388,0.348606797749979,"doc361",3,1,0,0,0,0,0,4,0,1,0,2,3,0,0,2,1,5214
"362",21238858,471970861,"6/18/2019",240476174,"Osvaldo","This place was perfect and adjacent to public transportation and many many food places.","Boston/Brookline Private 1 BR/Bath w/ Free Parking",147418936,"Dana And Andrew",NA,"Brighton",42.34611,-71.14005,"Entire home/apt",100,29,198,"10/11/2020",4.82,1,180,"D14",14,NA,0.307350428199288,"doc362",5,1,0,1,2,1,0,4,0,0,0,0,1,0,0,0,0,5828
"363",18290558,721596175,"1/3/2021",147803610,"Tom","Great, space and location. Very comfortable and clean. Extremely comfortable bed. Stylish space, highly recommend.","<U+2605> Spacious & Modern <U+2605> Professionally Sanitized <U+2605>",69587,"Boris & Susan",NA,"East Boston",42.37578,-71.03648,"Private room",48,1,507,"2/15/2021",10.95,8,172,"A7",15,0.381836262017237,0.686153810567666,"doc363",5,0,3,0,2,0,0,4,0,0,0,0,6,0,0,1,0,3627
"364",28749495,423904282,"3/15/2019",222884231,"Bradley","Great place to stay. It’s basically like a upscale hotel.","Alaska Street R43",188939923,"Mort",NA,"Roxbury",42.32063,-71.07862,"Private room",60,2,28,"11/5/2019",0.96,4,90,"B2",11,0.0637584224245451,0.295084012854152,"doc364",2,1,1,1,0,1,0,2,0,1,1,0,2,0,0,1,0,14525
"365",12191871,112314424,"11/5/2016",28518068,"Colette","We just spent 4 nights at Josh's beautiful unit.  We are a local family of three (plus a dog!) who needed to vacate our home while work was being done, so we were very familiar with the neighborhood.  The home is super conveniently located (.5 miles to the subway) and across from the gorgeous Franklin Park.  The unit itself is immaculate!  I am really particular about cleanliness and am always nervous when staying in an AirBNB but Josh's unit was perfect.  Basically brand new!  The have a beautiful, fenced in yard, which was great for our dog. The family lives in the main house upstairs but we never saw them.  Check in/out was (Website hidden by Airbnb) easy as coming home would be.  Unit was stocked with all the things we needed (shampoo, soap, hair dryer, etc) and had an in unit laundry which was great for when we had to extend our stay for an extra day.  Josh was quick to respond to me when I requested another night. 

All in all, this is a great place to stay for a family of 3 or perhaps 4.  We will definitely refer any visiting friend's to Josh's unit.  One thing I would like to point out, which didn't bother us in the least, but for those who can't stand the noise of upstairs neighbors, please know this is a basement unit and you can hear people walking above.","Luxury pet-friendly 2 bed by beautiful park!",314576,"Josh",NA,"Jamaica Plain",42.31086,-71.09922,"Entire home/apt",124,29,162,"2/5/2021",2.88,1,139,"E13",235,0.218014663751232,0.283733417687788,"doc365",18,24,21,22,9,25,1,40,6,11,26,9,34,3,0,29,1,5214
